proteinid,method,start,end,length,rna_class,position,signature,uniprot_accession,frac_A,frac_C,frac_D,frac_E,frac_F,frac_G,frac_H,frac_I,frac_K,frac_L,frac_M,frac_N,frac_P,frac_Q,frac_R,frac_S,frac_T,frac_V,frac_W,frac_Y,frac_polar,frac_hydrophobic,frac_strong_hydro,frac_aromatic,frac_disorder,frac_positive,frac_negative,fcr,ncpr,frac_GS,n_RG_motifs,RG_repeat_cluster,RG_repeat_region,n_SR_motifs,SR_repeat_cluster,SR_repeat_region,n_GS_motifs,GS_repeat_cluster,GS_repeat_region,polar_n_runs,polar_mean_run_length,polar_max_run_length,polar_mean_gap,polar_cv_gap,polar_label,hydrophobic_n_runs,hydrophobic_mean_run_length,hydrophobic_max_run_length,hydrophobic_mean_gap,hydrophobic_cv_gap,hydrophobic_label,aromatic_n_runs,aromatic_mean_run_length,aromatic_max_run_length,aromatic_mean_gap,aromatic_cv_gap,aromatic_label,disorder_n_runs,disorder_mean_run_length,disorder_max_run_length,disorder_mean_gap,disorder_cv_gap,disorder_label,charged_n_runs,charged_mean_run_length,charged_max_run_length,charged_mean_gap,charged_cv_gap,charged_label,cooc_positive_aromatic,uniprot_length,coverage_per_lcr
Q14690,AlcoR,1779,1799,21,snoRNA,domain_intrinsic,aromatic_sticker_region,Q14690,0.09523809523809523,0.0,0.04761904761904762,0.04761904761904762,0.04761904761904762,0.0,0.0,0.04761904761904762,0.09523809523809523,0.04761904761904762,0.0,0.04761904761904762,0.04761904761904762,0.0,0.09523809523809523,0.09523809523809523,0.1428571428571428,0.04761904761904762,0.04761904761904762,0.04761904761904762,0.6666666666666666,0.6190476190476191,0.2857142857142857,0.1428571428571428,0.4761904761904762,0.1904761904761905,0.09523809523809523,0.2857142857142857,0.09523809523809523,0.09523809523809523,0,0,False,0,0,False,0,0,False,6,2.333333333333333,4,1.4,0.5714285714285716,dispersed,6,2.166666666666667,5,1.2,0.3333333333333334,dispersed,3,1.0,1,6.0,0.0,dispersed,5,2.0,4,2.75,0.3015113445777636,dispersed,5,1.2,2,3.0,0.8164965809277259,dispersed,0.3529411764705883,1871.0,0.01122394441475147
Q5T5C7,AlcoR,51,69,19,tRNA,domain_edge,basic_enriched_region,Q5T5C7,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.0,0.05263157894736842,0.2631578947368421,0.1578947368421053,0.05263157894736842,0.1578947368421053,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.631578947368421,0.6842105263157895,0.2631578947368421,0.0,0.4210526315789473,0.2631578947368421,0.1052631578947368,0.3684210526315789,0.1578947368421053,0.1052631578947368,0,0,False,0,0,False,0,0,False,6,2.0,3,1.4,0.3499271061118826,dispersed,5,2.6,4,1.0,0.0,dispersed,0,,0,,,insufficient,5,1.6,3,1.75,0.4738035414793428,dispersed,6,1.166666666666667,2,2.4,0.5000000000000001,dispersed,0.0,536.0,0.03544776119402985
Q5T5C7,AlcoR,103,117,15,tRNA,interdomain_linker,basic_enriched_region,Q5T5C7,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0,0.4,0.8,0.4666666666666667,0.0,0.4,0.2666666666666667,0.1333333333333333,0.4,0.1333333333333333,0.0,0,0,False,0,0,False,0,0,False,4,1.5,2,2.333333333333333,0.4040610178208843,dispersed,3,4.0,5,1.5,0.3333333333333333,dispersed,0,,0,,,insufficient,4,1.5,2,2.333333333333333,0.5345224838248487,dispersed,4,1.5,2,2.333333333333333,0.4040610178208843,dispersed,0.0,536.0,0.027985074626865673
Q5T5C7,AlcoR,119,132,14,tRNA,interdomain_linker,cation_pi_rich_neighborhood,Q5T5C7,0.1428571428571428,0.0,0.0,0.2857142857142857,0.07142857142857142,0.0,0.0,0.07142857142857142,0.07142857142857142,0.1428571428571428,0.0,0.07142857142857142,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.5,0.2857142857142857,0.07142857142857142,0.6428571428571429,0.2142857142857143,0.2857142857142857,0.5,-0.07142857142857142,0.0,0,0,False,0,0,False,0,0,False,5,1.6,2,1.0,0.0,dispersed,5,1.4,3,1.75,0.2474358296526968,dispersed,1,1.0,1,,,dispersed,4,2.25,4,1.0,0.0,dispersed,5,1.4,2,1.0,0.0,dispersed,0.4,536.0,0.026119402985074626
Q5T5C7,AlcoR,247,258,12,tRNA,interdomain_linker,basic_enriched_region,Q5T5C7,0.0,0.0,0.0,0.08333333333333333,0.0,0.1666666666666667,0.0,0.08333333333333333,0.25,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.1666666666666667,0.0,0.08333333333333333,0.0,0.08333333333333333,0.5833333333333334,0.75,0.3333333333333333,0.08333333333333333,0.6666666666666666,0.25,0.08333333333333333,0.3333333333333333,0.1666666666666667,0.3333333333333333,0,0,False,0,0,False,1,0,False,3,2.333333333333333,4,2.0,0.5,dispersed,2,4.5,8,2.0,0.0,compact,1,1.0,1,,,dispersed,2,4.0,7,2.0,0.0,compact,3,1.333333333333333,2,2.5,0.2,dispersed,0.25,536.0,0.022388059701492536
A0A0A0MRM9,AlcoR,400,423,24,snoRNA,distal_terminal,disorder_rich_spacer_region,A0A0A0MRM9,0.2083333333333333,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.2083333333333333,0.08333333333333333,0.0,0.04166666666666666,0.08333333333333333,0.125,0.0,0.0,0.3333333333333333,0.6666666666666666,0.125,0.0,0.7916666666666666,0.125,0.0,0.125,0.125,0.1666666666666667,0,0,False,0,0,False,0,0,False,4,2.0,4,4.333333333333333,0.2175713172881685,dispersed,5,3.2,5,1.5,0.3333333333333333,dispersed,0,,0,,,insufficient,4,4.75,9,1.666666666666667,0.565685424949238,dispersed,3,1.0,1,4.5,0.1111111111111111,dispersed,0.0,708.0,0.03389830508474576
A0A0A0MRM9,AlcoR,469,482,14,snoRNA,distal_terminal,disorder_rich_spacer_region,A0A0A0MRM9,0.07142857142857142,0.0,0.1428571428571428,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.1428571428571428,0.07142857142857142,0.3571428571428572,0.0,0.0,0.0,0.0,0.7857142857142857,0.2142857142857143,0.0,0.0,0.8571428571428571,0.1428571428571428,0.1428571428571428,0.2857142857142857,0.0,0.4285714285714285,0,0,False,1,0,False,1,0,False,3,3.666666666666667,8,1.5,0.3333333333333333,compact,3,1.0,1,1.5,0.3333333333333333,dispersed,0,,0,,,insufficient,3,4.0,8,1.0,0.0,compact,3,1.333333333333333,2,4.5,0.3333333333333333,dispersed,0.0,708.0,0.01977401129943503
A0A0A0MRM9,AlcoR,570,584,15,snoRNA,domain_adjacent,acidic_region,A0A0A0MRM9,0.1333333333333333,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.2666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.8,0.4666666666666667,0.06666666666666667,0.0,0.8666666666666667,0.2666666666666667,0.4,0.6666666666666666,-0.1333333333333333,0.06666666666666667,0,0,False,0,0,False,0,0,False,1,12.0,12,,,compact,2,3.5,6,8.0,0.0,compact,0,,0,,,insufficient,2,6.5,12,1.0,0.0,compact,2,5.0,9,2.0,0.0,compact,0.0,708.0,0.0211864406779661
A0A0A0MRM9,AlcoR,632,648,17,snoRNA,domain_edge,disorder_rich_spacer_region,A0A0A0MRM9,0.0,0.0,0.05882352941176471,0.2352941176470588,0.05882352941176471,0.0,0.0,0.05882352941176471,0.0,0.0,0.0,0.0,0.05882352941176471,0.0,0.2352941176470588,0.1176470588235294,0.0,0.1764705882352941,0.0,0.0,0.6470588235294118,0.2941176470588235,0.2941176470588235,0.05882352941176471,0.6470588235294118,0.2352941176470588,0.2941176470588235,0.5294117647058824,-0.05882352941176471,0.1176470588235294,0,0,False,1,0,False,0,0,False,5,2.2,4,1.25,0.3464101615137755,dispersed,5,1.0,1,2.5,0.447213595499958,dispersed,1,1.0,1,,,dispersed,5,2.2,4,1.25,0.3464101615137755,dispersed,5,1.8,4,1.0,0.0,dispersed,0.2307692307692308,708.0,0.02401129943502825
X6R7H2,AlcoR,128,139,12,mRNA,distal_terminal,acidic_region,X6R7H2,0.08333333333333333,0.0,0.08333333333333333,0.1666666666666667,0.08333333333333333,0.08333333333333333,0.0,0.25,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.1666666666666667,0.0,0.0,0.0,0.0,0.4166666666666667,0.5833333333333334,0.4166666666666667,0.08333333333333333,0.5,0.0,0.25,0.25,-0.25,0.25,0,0,False,0,0,False,0,0,False,3,1.666666666666667,2,2.0,0.5,dispersed,4,1.75,3,1.666666666666667,0.282842712474619,dispersed,1,1.0,1,,,dispersed,3,2.0,3,1.0,0.0,dispersed,3,1.0,1,2.5,0.2,dispersed,0.0,631.0,0.01901743264659271
X6R7H2,AlcoR,398,417,20,mRNA,distal_terminal,disorder_rich_spacer_region,X6R7H2,0.05,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.7,0.05,0.0,0.0,0.0,0.9,0.15,0.0,0.0,0.9,0.05,0.05,0.1,0.0,0.75,0,0,False,0,0,False,1,0,False,3,6.0,10,1.0,0.0,compact,3,1.0,1,2.5,0.2,dispersed,0,,0,,,insufficient,3,6.0,13,1.0,0.0,compact,2,1.0,1,2.0,0.0,dispersed,0.0,631.0,0.03169572107765452
X6R7H2,AlcoR,451,483,33,mRNA,domain_adjacent,sr_rs_repeat_region,X6R7H2,0.0,0.0,0.0303030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06060606060606061,0.0,0.2727272727272727,0.6363636363636364,0.0,0.0,0.0,0.0,0.9393939393939394,0.0,0.0,0.0,0.9696969696969697,0.2727272727272727,0.0303030303030303,0.303030303030303,0.2424242424242424,0.6363636363636364,0,0,False,4,4,True,0,0,False,3,10.33333333333333,22,1.0,0.0,compact,0,,0,,,insufficient,0,,0,,,insufficient,2,16.0,29,1.0,0.0,compact,5,2.0,4,1.75,0.7423074889580903,dispersed,0.0,631.0,0.05229793977812995
X6R7H2,AlcoR,601,624,24,mRNA,domain_adjacent,aromatic_sticker_region,X6R7H2,0.04166666666666666,0.0,0.2083333333333333,0.04166666666666666,0.125,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.08333333333333333,0.04166666666666666,0.04166666666666666,0.08333333333333333,0.04166666666666666,0.04166666666666666,0.0,0.0,0.5833333333333334,0.5,0.2916666666666667,0.125,0.4583333333333333,0.1666666666666667,0.25,0.4166666666666667,-0.08333333333333333,0.08333333333333333,0,0,False,0,0,False,0,0,False,7,2.0,3,1.666666666666667,0.6633249580710799,dispersed,7,1.714285714285714,4,1.333333333333333,0.3535533905932738,dispersed,3,1.0,1,6.0,0.3333333333333333,dispersed,5,2.2,3,3.25,0.7008025830111,dispersed,8,1.25,3,1.857142857142857,0.6056929133855238,dispersed,0.3684210526315789,631.0,0.03803486529318542
Q5T8I9,AlcoR,220,237,18,ncRNA,unclassified_no_pfam,aromatic_sticker_region,Q5T8I9,0.05555555555555555,0.05555555555555555,0.0,0.0,0.05555555555555555,0.2222222222222222,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.05555555555555555,0.0,0.1111111111111111,0.05555555555555555,0.0,0.05555555555555555,0.4444444444444444,0.8333333333333334,0.2777777777777778,0.1111111111111111,0.5,0.1666666666666667,0.0,0.1666666666666667,0.1666666666666667,0.2222222222222222,0,0,False,0,0,False,0,0,False,5,1.6,3,2.0,0.6123724356957945,dispersed,4,3.75,5,1.0,0.0,dispersed,2,1.0,1,6.0,0.0,dispersed,5,1.8,4,1.75,0.4738035414793428,dispersed,2,1.5,2,3.0,0.0,dispersed,0.2857142857142857,393.0,0.04580152671755725
O00442,AlcoR,202,216,15,tRNA,domain_intrinsic,hydrophobic_region,O00442,0.3333333333333333,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.1333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.1333333333333333,0.0,0.0,0.2666666666666667,0.8,0.3333333333333333,0.06666666666666667,0.6,0.2,0.06666666666666667,0.2666666666666667,0.1333333333333333,0.0,0,0,False,0,0,False,0,0,False,3,1.333333333333333,2,4.0,0.5,dispersed,3,4.0,6,1.0,0.0,compact,1,1.0,1,,,dispersed,5,1.8,4,1.25,0.3464101615137755,dispersed,3,1.333333333333333,2,4.0,0.5,dispersed,0.2727272727272727,366.0,0.040983606557377046
Q9UKA9,AlcoR,233,262,30,mRNA,domain_edge,unmapped_physicochemical_properties,Q9UKA9,0.1,0.06666666666666667,0.06666666666666667,0.0,0.03333333333333333,0.03333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.1666666666666667,0.0,0.1333333333333333,0.0,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.0,0.03333333333333333,0.4666666666666667,0.6666666666666666,0.3666666666666666,0.06666666666666667,0.3333333333333333,0.1,0.06666666666666667,0.1666666666666667,0.03333333333333333,0.06666666666666667,0,0,False,0,0,False,0,0,False,11,1.272727272727273,2,1.5,0.53748384988657,dispersed,9,2.222222222222222,5,1.125,0.2939723678960656,dispersed,2,1.0,1,9.0,0.0,dispersed,6,1.666666666666667,3,2.8,0.4164965639175214,dispersed,5,1.0,1,4.25,0.9319399716326388,dispersed,0.2916666666666667,531.0,0.05649717514124294
Q9NXZ2,AlcoR,500,515,16,mRNA,domain_intrinsic,unmapped_physicochemical_properties,Q9NXZ2,0.0625,0.0,0.125,0.0625,0.0,0.0625,0.0625,0.125,0.0,0.1875,0.0,0.0625,0.0,0.0,0.0,0.1875,0.0,0.0625,0.0,0.0,0.5,0.5625,0.375,0.0625,0.375,0.0,0.1875,0.1875,-0.1875,0.25,0,0,False,0,0,False,0,0,False,5,1.6,3,1.75,0.7423074889580903,dispersed,5,1.8,4,1.5,0.5773502691896257,dispersed,1,1.0,1,,,dispersed,5,1.2,2,2.5,0.447213595499958,dispersed,3,1.0,1,6.0,0.3333333333333333,dispersed,0.0,648.0,0.024691358024691357
Q4VXA5,AlcoR,17,37,21,mRNA,unclassified_no_pfam,aromatic_sticker_region,Q4VXA5,0.04761904761904762,0.0,0.0,0.04761904761904762,0.09523809523809523,0.09523809523809523,0.0,0.09523809523809523,0.0,0.1428571428571428,0.0,0.0,0.04761904761904762,0.04761904761904762,0.0,0.04761904761904762,0.09523809523809523,0.09523809523809523,0.04761904761904762,0.09523809523809523,0.3809523809523809,0.8095238095238095,0.5714285714285714,0.2380952380952381,0.3333333333333333,0.0,0.04761904761904762,0.04761904761904762,-0.04761904761904762,0.1428571428571428,0,0,False,0,0,False,0,0,False,5,1.6,3,2.75,0.7441229792611318,dispersed,4,4.25,10,1.333333333333333,0.3535533905932738,dispersed,5,1.0,1,1.75,0.7423074889580903,dispersed,6,1.166666666666667,2,2.4,0.7728015412913086,dispersed,1,1.0,1,,,dispersed,0.0,237.0,0.08860759493670886
Q5JSQ8,AlcoR,93,104,12,mRNA,unclassified_no_pfam,basic_enriched_region,Q5JSQ8,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.0,0.1666666666666667,0.1666666666666667,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.5,0.75,0.25,0.08333333333333333,0.5833333333333334,0.25,0.08333333333333333,0.3333333333333333,0.1666666666666667,0.1666666666666667,1,0,False,0,0,False,0,0,False,5,1.2,2,1.5,0.3333333333333333,dispersed,2,4.5,5,1.0,0.0,compact,1,1.0,1,,,dispersed,4,1.75,3,1.666666666666667,0.282842712474619,dispersed,4,1.0,1,2.333333333333333,0.2020305089104421,dispersed,0.5,128.0,0.09375
A2PYH4,AlcoR,130,144,15,unknown,distal_terminal,unmapped_physicochemical_properties,A2PYH4,0.06666666666666667,0.0,0.06666666666666667,0.1333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.1333333333333333,0.06666666666666667,0.0,0.0,0.06666666666666667,0.1333333333333333,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.5333333333333333,0.5333333333333333,0.2,0.06666666666666667,0.5333333333333333,0.06666666666666667,0.2,0.2666666666666667,-0.1333333333333333,0.1333333333333333,0,0,False,0,0,False,0,0,False,4,2.0,3,2.333333333333333,0.2020305089104421,dispersed,4,2.0,4,1.333333333333333,0.3535533905932738,dispersed,1,1.0,1,,,dispersed,4,2.0,5,1.0,0.0,dispersed,3,1.333333333333333,2,3.0,0.0,dispersed,0.0,1435.0,0.010452961672473868
A2PYH4,AlcoR,164,175,12,unknown,distal_terminal,basic_enriched_region,A2PYH4,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.1666666666666667,0.1666666666666667,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.5833333333333334,0.6666666666666666,0.3333333333333333,0.1666666666666667,0.4166666666666667,0.25,0.08333333333333333,0.3333333333333333,0.1666666666666667,0.1666666666666667,0,0,False,0,0,False,0,0,False,4,1.75,3,1.333333333333333,0.3535533905932738,dispersed,3,2.666666666666667,4,2.0,0.5,dispersed,2,1.0,1,6.0,0.0,dispersed,4,1.25,2,2.333333333333333,0.5345224838248487,dispersed,3,1.333333333333333,2,2.0,0.0,dispersed,0.5,1435.0,0.008362369337979094
A2PYH4,AlcoR,192,205,14,unknown,distal_terminal,basic_enriched_region,A2PYH4,0.0,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.07142857142857142,0.2142857142857143,0.0,0.07142857142857142,0.1428571428571428,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.0,0.7142857142857143,0.5714285714285714,0.2142857142857143,0.0,0.5714285714285714,0.2857142857142857,0.07142857142857142,0.3571428571428572,0.2142857142857143,0.1428571428571428,0,0,False,1,0,False,0,0,False,4,2.5,4,1.333333333333333,0.3535533905932738,dispersed,4,2.0,3,1.0,0.0,dispersed,0,,0,,,insufficient,4,2.0,5,1.666666666666667,0.282842712474619,dispersed,5,1.0,1,2.0,0.6123724356957945,dispersed,0.0,1435.0,0.00975609756097561
A2PYH4,AlcoR,447,475,29,unknown,domain_edge,cation_pi_rich_neighborhood,A2PYH4,0.1724137931034483,0.0,0.06896551724137931,0.103448275862069,0.03448275862068965,0.03448275862068965,0.0,0.103448275862069,0.0,0.03448275862068965,0.03448275862068965,0.03448275862068965,0.06896551724137931,0.0,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.03448275862068965,0.0,0.4482758620689655,0.5862068965517241,0.3103448275862069,0.06896551724137931,0.5172413793103449,0.06896551724137931,0.1724137931034483,0.2413793103448276,-0.103448275862069,0.103448275862069,0,0,False,0,0,False,0,0,False,9,1.444444444444444,2,2.0,0.6123724356957945,dispersed,8,2.125,4,1.428571428571429,0.3464101615137755,dispersed,2,1.0,1,15.0,0.0,dispersed,10,1.5,3,1.444444444444444,0.3440104580768907,dispersed,5,1.4,2,4.25,0.9319399716326388,dispersed,0.3043478260869565,1435.0,0.020209059233449476
A2PYH4,AlcoR,935,960,26,unknown,distal_terminal,unmapped_physicochemical_properties,A2PYH4,0.07692307692307693,0.0,0.03846153846153846,0.1153846153846154,0.03846153846153846,0.07692307692307693,0.0,0.1538461538461539,0.1153846153846154,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.1153846153846154,0.03846153846153846,0.0,0.0,0.5384615384615384,0.6923076923076923,0.3076923076923077,0.03846153846153846,0.4615384615384616,0.1153846153846154,0.1538461538461539,0.2692307692307692,-0.03846153846153846,0.1538461538461539,0,0,False,0,0,False,0,0,False,7,2.0,4,2.0,0.5,dispersed,5,3.6,6,1.5,0.3333333333333333,dispersed,1,1.0,1,,,dispersed,8,1.5,2,1.714285714285714,0.5137011669140814,dispersed,4,1.75,2,6.333333333333333,1.190916684103659,dispersed,0.2380952380952381,1435.0,0.018118466898954706
A2PYH4,AlcoR,1398,1435,38,unknown,distal_terminal,acidic_region,A2PYH4,0.02631578947368421,0.02631578947368421,0.1578947368421053,0.1052631578947368,0.131578947368421,0.05263157894736842,0.02631578947368421,0.07894736842105263,0.07894736842105263,0.05263157894736842,0.05263157894736842,0.02631578947368421,0.02631578947368421,0.0,0.02631578947368421,0.07894736842105263,0.0,0.02631578947368421,0.0,0.02631578947368421,0.5263157894736842,0.5789473684210527,0.3684210526315789,0.1842105263157895,0.3947368421052632,0.1052631578947368,0.2631578947368421,0.3684210526315789,-0.1578947368421053,0.131578947368421,0,0,False,0,0,False,0,0,False,10,2.0,4,1.666666666666667,0.7999999999999999,dispersed,9,2.444444444444445,5,1.875,0.6765927710061479,dispersed,5,1.4,2,7.5,0.6831300510639732,dispersed,10,1.5,3,1.888888888888889,0.4631769337654006,dispersed,9,1.555555555555556,3,2.625,0.7839084587216347,dispersed,0.3666666666666666,1435.0,0.0264808362369338
Q06787,AlcoR,1,75,75,mRNA,domain_edge,aromatic_sticker_region,Q06787,0.05333333333333334,0.0,0.08,0.1333333333333333,0.06666666666666667,0.04,0.02666666666666667,0.04,0.05333333333333334,0.01333333333333333,0.01333333333333333,0.08,0.06666666666666667,0.02666666666666667,0.05333333333333334,0.05333333333333334,0.01333333333333333,0.1333333333333333,0.01333333333333333,0.04,0.5733333333333334,0.5066666666666667,0.32,0.1466666666666667,0.48,0.1066666666666667,0.2133333333333333,0.32,-0.1066666666666667,0.09333333333333334,1,0,False,1,0,False,1,0,False,17,2.529411764705882,5,1.9375,0.7176966277834512,dispersed,19,2.0,9,2.0,0.6454972243679028,dispersed,9,1.222222222222222,2,5.375,0.5653602688903823,dispersed,22,1.636363636363636,3,1.80952380952381,0.5289408221642574,dispersed,16,1.5,3,3.333333333333333,0.6723094525588644,dispersed,0.9827586206896551,632.0,0.11867088607594936
Q06787,AlcoR,83,144,62,mRNA,domain_edge,mixed_charge_polyampholyte,Q06787,0.08064516129032258,0.03225806451612903,0.06451612903225806,0.0967741935483871,0.03225806451612903,0.01612903225806452,0.01612903225806452,0.08064516129032258,0.1129032258064516,0.04838709677419355,0.03225806451612903,0.04838709677419355,0.04838709677419355,0.01612903225806452,0.06451612903225806,0.01612903225806452,0.06451612903225806,0.08064516129032258,0.0,0.04838709677419355,0.5483870967741935,0.6451612903225806,0.3225806451612903,0.0967741935483871,0.4516129032258064,0.1774193548387097,0.1612903225806452,0.3387096774193548,0.01612903225806452,0.03225806451612903,0,0,False,1,0,False,0,0,False,20,1.7,4,1.473684210526316,0.460146383097326,dispersed,14,2.857142857142857,7,1.615384615384615,0.4567458593631161,dispersed,4,1.5,2,10.33333333333333,0.8070965163352777,dispersed,17,1.647058823529412,3,2.125,0.5228349657244464,dispersed,17,1.235294117647059,2,2.5625,0.5513490027052348,dispersed,0.6041666666666666,632.0,0.0981012658227848
Q16206,AlcoR,570,610,41,mRNA,distal_terminal,aromatic_sticker_region,Q16206,0.02439024390243903,0.04878048780487805,0.02439024390243903,0.0975609756097561,0.07317073170731707,0.1219512195121951,0.02439024390243903,0.0,0.0975609756097561,0.1219512195121951,0.04878048780487805,0.0,0.0,0.04878048780487805,0.04878048780487805,0.04878048780487805,0.0975609756097561,0.04878048780487805,0.02439024390243903,0.0,0.5121951219512195,0.7317073170731707,0.3170731707317073,0.1219512195121951,0.4878048780487805,0.1463414634146341,0.1219512195121951,0.2682926829268293,0.02439024390243903,0.1707317073170732,0,0,False,0,0,False,0,0,False,11,1.909090909090909,5,2.0,0.6708203932499369,dispersed,10,3.0,6,1.222222222222222,0.3401506715249037,dispersed,5,1.0,1,4.5,1.222222222222222,dispersed,12,1.666666666666667,3,1.636363636363636,0.4714045207910316,dispersed,9,1.222222222222222,3,3.25,0.7174906963914474,dispersed,0.75,610.0,0.06721311475409836
